timestamp,temperature_2m,humidity_2m,wind_speed_10m,wind_direction_10m,precipitation,pressure,boundary_layer_height
2026-06-03 20:00:00,34.7,38,7.0,103,0.0,976.5,775.0
2026-06-03 21:00:00,34.1,41,5.4,98,0.0,977.1,450.0
2026-06-03 22:00:00,33.2,45,4.6,135,0.0,977.3,290.0
2026-06-03 23:00:00,33.4,46,8.4,171,0.0,977.2,330.0
2026-06-04 00:00:00,32.2,50,5.6,165,0.0,977.1,230.0
2026-06-04 01:00:00,31.1,55,4.2,162,0.0,976.6,170.0
2026-06-04 02:00:00,30.4,57,4.0,185,0.0,976.4,135.0
2026-06-04 03:00:00,29.8,57,4.3,180,0.0,976.3,125.0
2026-06-04 04:00:00,29.3,58,4.3,178,0.0,976.4,110.0
2026-06-04 05:00:00,30.7,51,13.0,215,0.0,976.9,420.0
2026-06-04 06:00:00,30.9,49,2.4,81,0.0,976.7,210.0
2026-06-04 07:00:00,28.4,59,10.5,59,0.1,978.3,230.0
2026-06-04 08:00:00,31.0,50,7.5,143,0.0,977.8,205.0
2026-06-04 09:00:00,33.8,42,8.7,104,0.0,978.4,670.0
2026-06-04 10:00:00,34.5,42,10.2,113,0.0,978.3,700.0
2026-06-04 11:00:00,38.3,25,6.7,128,0.0,977.6,1760.0
2026-06-04 12:00:00,39.5,22,3.9,133,0.2,976.7,3160.0
2026-06-04 13:00:00,39.0,22,11.8,239,0.0,976.6,3150.0
2026-06-04 14:00:00,39.1,23,10.1,260,0.1,975.8,2905.0
2026-06-04 15:00:00,38.5,25,10.7,338,0.0,975.5,2770.0
2026-06-04 16:00:00,37.5,30,11.3,18,0.0,975.2,2115.0
2026-06-04 17:00:00,34.4,34,7.6,98,0.0,974.8,540.0
2026-06-04 18:00:00,34.4,32,11.3,226,0.0,975.4,515.0
2026-06-04 19:00:00,29.9,50,14.8,260,0.1,976.5,290.0
2026-06-04 20:00:00,30.0,53,8.3,275,0.1,976.7,330.0
2026-06-04 21:00:00,29.9,54,8.1,273,0.0,977.7,380.0
2026-06-04 22:00:00,29.7,54,7.1,255,0.0,977.8,265.0
2026-06-04 23:00:00,28.1,55,13.4,332,0.0,978.4,570.0
2026-06-05 00:00:00,26.2,68,2.4,283,0.8,978.6,150.0
2026-06-05 01:00:00,25.4,85,2.6,106,1.2,977.1,60.0
2026-06-05 02:00:00,26.0,77,9.0,136,0.0,976.6,170.0
2026-06-05 03:00:00,26.3,74,4.9,152,0.0,975.8,120.0
2026-06-05 04:00:00,26.7,69,5.6,263,0.0,976.6,185.0
2026-06-05 05:00:00,25.1,85,13.9,268,0.0,977.5,460.0
2026-06-05 06:00:00,26.4,72,2.4,347,0.0,978.3,355.0
2026-06-05 07:00:00,27.0,67,1.8,24,0.0,978.6,295.0
2026-06-05 08:00:00,28.4,59,1.6,186,0.0,979.3,510.0
2026-06-05 09:00:00,29.5,53,4.8,15,0.0,980.3,905.0
2026-06-05 10:00:00,31.2,47,4.9,354,0.0,980.1,930.0
2026-06-05 11:00:00,32.2,42,8.0,326,0.0,980.0,820.0
2026-06-05 12:00:00,32.9,41,9.0,348,0.0,980.1,1380.0
2026-06-05 13:00:00,34.0,41,9.5,358,0.0,979.2,1510.0
2026-06-05 14:00:00,33.8,43,8.3,20,0.0,978.6,1340.0
2026-06-05 15:00:00,33.4,45,8.3,24,0.0,978.0,1435.0
2026-06-05 16:00:00,33.7,45,6.8,27,0.1,977.3,1460.0
2026-06-05 17:00:00,34.7,42,3.5,51,0.0,976.7,1485.0
2026-06-05 18:00:00,34.2,43,3.6,30,0.0,976.7,1435.0
2026-06-05 19:00:00,33.5,47,4.0,360,0.0,977.2,1225.0
2026-06-05 20:00:00,32.8,51,3.1,13,0.0,977.6,660.0
2026-06-05 21:00:00,32.2,54,2.4,54,0.0,978.1,455.0
2026-06-05 22:00:00,31.8,56,3.6,90,0.0,978.4,345.0
2026-06-05 23:00:00,31.7,52,4.0,153,0.0,978.2,220.0
2026-06-06 00:00:00,30.5,59,3.5,125,0.0,977.9,130.0
2026-06-06 01:00:00,29.8,65,4.6,132,0.0,977.7,125.0
2026-06-06 02:00:00,29.2,69,4.2,149,0.0,977.5,115.0
2026-06-06 03:00:00,28.8,71,3.6,160,0.0,977.9,95.0
2026-06-06 04:00:00,28.5,71,4.5,164,0.0,978.0,95.0
2026-06-06 05:00:00,29.0,66,4.4,212,0.0,978.0,115.0
2026-06-06 06:00:00,29.6,62,4.0,212,0.0,978.6,135.0
2026-06-06 07:00:00,31.4,54,2.8,230,0.0,979.5,230.0
2026-06-06 08:00:00,33.5,46,2.2,256,0.0,979.9,675.0
2026-06-06 09:00:00,35.4,40,3.3,279,0.0,980.1,1615.0
2026-06-06 10:00:00,37.0,35,3.4,302,0.0,980.0,1975.0
2026-06-06 11:00:00,38.6,30,6.3,285,0.0,979.8,3140.0
2026-06-06 12:00:00,39.4,27,6.8,310,0.0,979.1,3020.0
2026-06-06 13:00:00,40.3,23,6.6,325,0.0,978.1,3185.0
2026-06-06 14:00:00,40.1,23,8.1,305,0.0,977.6,3130.0
2026-06-06 15:00:00,39.9,24,8.9,308,0.0,977.0,2995.0
2026-06-06 16:00:00,39.2,25,12.1,290,0.0,976.8,2935.0
2026-06-06 17:00:00,35.3,37,12.5,152,0.0,975.9,305.0
2026-06-06 18:00:00,34.8,38,8.6,170,0.0,976.6,775.0
2026-06-06 19:00:00,34.5,34,5.1,207,0.0,977.0,205.0
2026-06-06 20:00:00,34.2,36,4.8,209,0.0,977.6,200.0
2026-06-06 21:00:00,33.9,37,6.0,217,0.0,978.0,165.0
2026-06-06 22:00:00,33.8,37,7.2,251,0.0,978.3,265.0
2026-06-06 23:00:00,32.7,40,11.7,253,0.0,978.7,515.0
2026-06-07 00:00:00,31.1,45,10.9,253,0.0,978.6,405.0
2026-06-07 01:00:00,30.1,50,10.3,258,0.0,978.4,365.0
2026-06-07 02:00:00,29.6,51,9.8,262,0.0,978.3,340.0
2026-06-07 03:00:00,29.1,52,8.7,263,0.0,978.3,280.0
2026-06-07 04:00:00,28.9,51,7.7,273,0.0,978.7,240.0
2026-06-07 05:00:00,29.1,55,6.9,277,0.0,978.7,195.0
2026-06-07 06:00:00,29.2,56,5.6,272,0.0,979.4,215.0
2026-06-07 07:00:00,30.5,51,6.1,275,0.0,980.0,290.0
2026-06-07 08:00:00,32.8,43,6.8,292,0.0,980.3,485.0
2026-06-07 09:00:00,31.7,44,20.5,322,0.1,981.4,700.0
2026-06-07 10:00:00,32.1,44,5.9,40,0.1,980.1,285.0
2026-06-07 11:00:00,38.2,29,5.4,304,0.0,980.3,2145.0
2026-06-07 12:00:00,38.8,28,5.5,311,0.1,979.4,2800.0
2026-06-07 13:00:00,39.8,26,5.5,302,0.0,978.4,3090.0
2026-06-07 14:00:00,40.4,22,7.5,281,0.0,977.4,3185.0
2026-06-07 15:00:00,40.4,21,11.4,275,0.0,976.6,3115.0
2026-06-07 16:00:00,39.4,23,14.1,280,0.0,976.2,2650.0
2026-06-07 17:00:00,34.8,45,20.9,267,0.0,976.0,555.0
2026-06-07 18:00:00,34.6,45,5.8,97,0.1,975.6,155.0
2026-06-07 19:00:00,32.4,53,11.2,118,0.0,976.0,190.0
2026-06-07 20:00:00,32.3,51,7.6,184,0.0,976.3,115.0
2026-06-07 21:00:00,32.3,50,5.3,208,0.0,976.8,100.0
2026-06-07 22:00:00,31.9,52,4.3,165,0.0,977.1,95.0
2026-06-07 23:00:00,32.8,46,11.6,246,0.0,976.6,480.0
2026-06-08 00:00:00,32.5,43,11.2,258,0.0,976.5,400.0
2026-06-08 01:00:00,31.6,44,9.7,259,0.0,976.3,295.0
2026-06-08 02:00:00,30.9,45,9.3,262,0.0,976.2,260.0
2026-06-08 03:00:00,30.4,46,9.1,260,0.0,976.1,210.0
2026-06-08 04:00:00,29.9,47,9.1,262,0.0,976.2,205.0
2026-06-08 05:00:00,30.5,52,9.7,268,0.0,976.7,280.0
2026-06-08 06:00:00,30.7,53,9.2,269,0.0,977.1,325.0
2026-06-08 07:00:00,32.1,49,9.5,271,0.0,977.6,470.0
2026-06-08 08:00:00,34.2,42,10.7,277,0.0,978.0,625.0
2026-06-08 09:00:00,36.2,38,11.3,280,0.0,978.1,960.0
2026-06-08 10:00:00,38.1,32,12.0,289,0.0,977.8,1320.0
2026-06-08 11:00:00,40.0,25,10.8,280,0.0,977.7,3655.0
2026-06-08 12:00:00,41.1,20,12.1,282,0.0,977.0,3820.0
2026-06-08 13:00:00,41.4,17,13.9,287,0.0,976.1,3465.0
2026-06-08 14:00:00,41.7,14,12.5,290,0.0,975.1,3350.0
2026-06-08 15:00:00,42.1,14,14.2,297,0.0,974.8,3630.0
2026-06-08 16:00:00,41.7,14,14.5,305,0.0,974.2,3205.0
2026-06-08 17:00:00,41.7,16,17.6,292,0.0,973.6,3480.0
2026-06-08 18:00:00,41.3,14,14.7,288,0.0,973.5,3440.0
2026-06-08 19:00:00,40.2,17,14.1,280,0.0,973.7,1630.0
2026-06-08 20:00:00,38.8,20,8.8,317,0.0,974.3,540.0
2026-06-08 21:00:00,37.2,26,3.6,333,0.0,974.8,240.0
2026-06-08 22:00:00,36.4,29,1.8,264,0.0,975.1,105.0
2026-06-08 23:00:00,35.4,30,6.2,248,0.0,974.9,105.0
2026-06-09 00:00:00,33.9,33,5.9,250,0.0,974.7,90.0
2026-06-09 01:00:00,32.9,35,6.0,233,0.0,974.2,80.0
2026-06-09 02:00:00,32.5,35,4.6,244,0.0,974.1,70.0
2026-06-09 03:00:00,32.1,34,4.5,256,0.0,974.2,75.0
2026-06-09 04:00:00,31.6,34,8.5,241,0.0,974.7,160.0
2026-06-09 05:00:00,31.7,42,10.2,240,0.0,974.4,285.0
2026-06-09 06:00:00,32.1,45,8.6,254,0.0,974.9,360.0
2026-06-09 07:00:00,33.6,47,10.7,263,0.0,975.5,475.0
2026-06-09 08:00:00,35.5,43,11.0,271,0.0,975.7,555.0
2026-06-09 09:00:00,37.5,38,10.3,276,0.0,975.8,835.0
2026-06-09 10:00:00,39.4,31,9.9,285,0.0,975.9,1690.0
2026-06-09 11:00:00,41.9,20,9.2,290,0.0,975.4,3860.0
2026-06-09 12:00:00,42.5,17,13.1,303,0.0,975.2,3550.0
2026-06-09 13:00:00,42.6,15,14.7,301,0.0,974.5,3505.0
2026-06-09 14:00:00,43.0,14,15.4,302,0.0,973.9,3595.0
2026-06-09 15:00:00,42.9,14,17.3,301,0.0,973.4,3540.0
2026-06-09 16:00:00,42.3,14,16.9,294,0.0,973.0,3425.0
2026-06-09 17:00:00,42.1,16,16.9,279,0.0,972.4,3475.0
2026-06-09 18:00:00,40.8,17,18.7,272,0.0,973.0,2755.0
2026-06-09 19:00:00,38.8,22,15.1,271,0.0,973.7,1105.0
2026-06-09 20:00:00,38.3,23,8.3,271,0.0,974.1,395.0
2026-06-09 21:00:00,37.2,26,2.8,235,0.0,974.1,100.0
2026-06-09 22:00:00,36.5,27,4.0,207,0.0,974.3,90.0
2026-06-09 23:00:00,36.8,25,6.8,270,0.0,975.1,420.0
2026-06-10 00:00:00,35.3,28,9.7,255,0.0,974.7,240.0
2026-06-10 01:00:00,34.4,28,6.2,237,0.0,974.3,100.0
2026-06-10 02:00:00,33.7,29,6.7,246,0.0,974.0,105.0
2026-06-10 03:00:00,33.2,30,5.1,228,0.0,973.6,80.0
2026-06-10 04:00:00,32.7,31,8.2,238,0.0,974.2,160.0
2026-06-10 05:00:00,32.1,36,9.0,235,0.0,974.6,225.0
2026-06-10 06:00:00,31.3,45,8.4,203,0.0,975.4,490.0
2026-06-10 07:00:00,33.0,47,7.3,230,0.0,975.9,815.0
2026-06-10 08:00:00,35.4,46,11.4,263,0.0,976.1,1155.0
2026-06-10 09:00:00,37.1,40,14.1,266,0.0,976.2,1365.0
2026-06-10 10:00:00,38.8,35,13.2,276,0.0,976.2,1640.0
2026-06-10 11:00:00,40.7,25,14.4,279,0.0,976.0,2590.0
2026-06-10 12:00:00,41.4,23,12.3,278,0.0,975.4,2680.0
2026-06-10 13:00:00,42.1,21,11.6,277,0.0,974.4,2750.0
2026-06-10 14:00:00,42.6,19,12.3,282,0.0,973.4,2840.0
2026-06-10 15:00:00,42.3,18,14.8,269,0.4,973.1,3320.0
2026-06-10 16:00:00,41.2,21,14.6,250,0.0,973.0,2665.0
2026-06-10 17:00:00,43.6,18,14.8,264,0.0,971.9,4015.0
2026-06-10 18:00:00,42.9,16,13.0,273,0.0,972.1,3575.0
2026-06-10 19:00:00,41.4,19,5.8,263,0.0,972.5,3295.0
2026-06-10 20:00:00,40.0,21,4.6,193,0.0,972.6,390.0
2026-06-10 21:00:00,39.6,20,5.3,192,0.0,973.1,375.0
2026-06-10 22:00:00,38.7,21,4.0,210,0.0,973.7,245.0
2026-06-10 23:00:00,37.4,24,2.9,356,0.0,974.0,245.0
2026-06-11 00:00:00,36.6,30,0.6,214,0.0,973.9,255.0
2026-06-11 01:00:00,36.6,26,6.4,216,0.0,973.4,195.0
2026-06-11 02:00:00,35.8,29,4.5,247,0.0,973.4,510.0
2026-06-11 03:00:00,35.1,34,4.1,257,0.0,973.2,600.0
2026-06-11 04:00:00,34.6,39,3.2,267,0.0,973.4,665.0
2026-06-11 05:00:00,31.7,47,10.7,147,0.0,973.4,255.0
2026-06-11 06:00:00,30.5,49,11.9,122,0.1,974.8,340.0
2026-06-11 07:00:00,29.5,56,13.0,146,0.1,975.7,295.0
2026-06-11 08:00:00,31.0,54,13.9,137,0.0,976.0,400.0
2026-06-11 09:00:00,32.7,53,13.4,131,0.0,976.7,570.0
2026-06-11 10:00:00,34.7,47,13.8,140,0.0,976.6,740.0
2026-06-11 11:00:00,33.7,50,17.4,113,0.0,977.6,890.0
2026-06-11 12:00:00,34.3,50,16.1,124,0.0,977.1,960.0
2026-06-11 13:00:00,35.5,48,15.3,136,0.0,976.1,1115.0
2026-06-11 14:00:00,36.4,45,13.8,143,0.0,975.3,1205.0
2026-06-11 15:00:00,36.8,45,12.7,144,0.0,974.9,1160.0
2026-06-11 16:00:00,36.8,45,10.1,141,0.0,974.5,1190.0
2026-06-11 17:00:00,36.5,42,16.6,119,0.0,973.6,1030.0
2026-06-11 18:00:00,35.3,45,15.9,117,0.0,973.9,860.0
2026-06-11 19:00:00,34.1,49,16.6,103,0.0,974.4,750.0
2026-06-11 20:00:00,32.7,52,15.9,102,0.0,975.1,655.0
2026-06-11 21:00:00,32.0,54,15.8,88,0.0,976.7,785.0
2026-06-11 22:00:00,31.1,58,19.8,92,0.0,977.5,910.0
2026-06-11 23:00:00,27.4,75,13.6,35,0.0,978.4,450.0
2026-06-12 00:00:00,26.6,78,18.8,49,0.0,979.2,665.0
2026-06-12 01:00:00,26.0,83,17.0,53,0.0,978.6,650.0
2026-06-12 02:00:00,25.9,81,13.4,59,0.1,978.5,560.0
2026-06-12 03:00:00,24.6,89,17.1,93,2.7,979.0,470.0
2026-06-12 04:00:00,24.2,92,19.6,104,1.5,978.2,600.0
2026-06-12 05:00:00,23.6,93,7.3,351,0.0,979.7,680.0
2026-06-12 06:00:00,23.3,93,18.3,97,2.4,980.4,575.0
2026-06-12 07:00:00,24.1,88,15.6,102,0.4,981.1,610.0
2026-06-12 08:00:00,25.7,79,16.6,111,0.0,981.4,640.0
2026-06-12 09:00:00,27.4,73,16.0,111,0.0,981.6,800.0
2026-06-12 10:00:00,29.0,66,16.0,114,0.0,981.5,905.0
2026-06-12 11:00:00,30.4,60,15.4,120,0.0,981.8,1050.0
2026-06-12 12:00:00,31.3,57,15.9,112,0.0,981.7,1230.0
2026-06-12 13:00:00,31.7,55,13.6,119,0.0,981.2,1310.0
2026-06-12 14:00:00,32.2,54,12.1,128,0.0,980.6,1410.0
2026-06-12 15:00:00,32.2,54,10.1,129,0.0,979.9,1380.0
2026-06-12 16:00:00,32.6,53,6.7,126,0.0,979.6,1530.0
2026-06-12 17:00:00,29.6,65,4.2,265,0.0,979.4,100.0
2026-06-12 18:00:00,25.5,87,12.3,55,0.8,979.9,135.0
2026-06-12 19:00:00,26.1,86,3.2,322,0.2,979.3,85.0
2026-06-12 20:00:00,26.6,82,8.8,75,0.0,980.1,135.0
2026-06-12 21:00:00,26.8,78,7.9,106,0.0,980.8,160.0
2026-06-12 22:00:00,26.8,77,8.4,100,0.0,980.9,165.0
2026-06-12 23:00:00,26.2,78,8.8,175,0.0,981.8,175.0
2026-06-13 00:00:00,25.9,80,4.5,203,0.0,981.5,100.0
2026-06-13 01:00:00,25.8,82,5.4,130,0.0,980.5,85.0
2026-06-13 02:00:00,25.4,84,6.9,120,0.5,979.5,90.0
2026-06-13 03:00:00,25.3,85,4.0,240,0.2,979.4,75.0
2026-06-13 04:00:00,25.2,86,4.0,3,0.0,980.7,75.0
2026-06-13 05:00:00,25.0,83,8.3,276,0.0,981.3,295.0
2026-06-13 06:00:00,24.8,84,6.7,261,0.0,981.7,265.0
2026-06-13 07:00:00,25.8,80,5.3,237,0.0,982.2,290.0
2026-06-13 08:00:00,26.5,75,1.8,217,0.0,982.2,265.0
2026-06-13 09:00:00,27.3,70,3.7,79,0.0,982.0,295.0
2026-06-13 10:00:00,28.6,64,6.3,77,0.0,982.0,510.0
2026-06-13 11:00:00,30.5,55,3.0,76,0.0,982.1,520.0
2026-06-13 12:00:00,31.0,55,3.6,357,0.0,981.8,680.0
2026-06-13 13:00:00,32.3,51,2.5,8,0.0,981.4,1200.0
2026-06-13 14:00:00,32.7,49,3.1,31,0.0,980.9,1165.0
2026-06-13 15:00:00,33.0,47,2.0,5,0.0,980.3,1390.0
2026-06-13 16:00:00,32.9,47,1.7,18,0.0,979.4,1385.0
2026-06-13 17:00:00,33.7,43,2.1,149,0.0,979.3,55.0
2026-06-13 18:00:00,32.4,54,5.4,92,0.0,978.9,80.0
2026-06-13 19:00:00,30.3,66,4.0,93,0.0,978.9,90.0
2026-06-13 20:00:00,29.7,70,2.5,172,0.0,979.1,40.0
2026-06-13 21:00:00,29.3,73,0.5,135,0.0,979.5,15.0
2026-06-13 22:00:00,28.4,78,2.3,113,0.0,979.5,30.0
2026-06-13 23:00:00,28.6,72,4.6,225,0.0,979.2,60.0
2026-06-14 00:00:00,27.8,72,4.7,220,0.0,978.9,60.0
2026-06-14 01:00:00,27.2,71,5.2,209,0.0,978.6,60.0
2026-06-14 02:00:00,26.7,71,5.9,218,0.0,978.4,90.0
2026-06-14 03:00:00,26.3,73,5.5,229,0.0,978.5,85.0
2026-06-14 04:00:00,26.0,75,5.3,246,0.0,978.7,75.0
2026-06-14 05:00:00,26.8,82,3.3,279,0.0,979.0,45.0
2026-06-14 06:00:00,27.5,78,3.7,349,0.0,979.4,45.0
2026-06-14 07:00:00,28.6,76,2.7,28,0.0,979.8,140.0
2026-06-14 08:00:00,30.0,71,0.2,180,0.0,980.2,280.0
2026-06-14 09:00:00,31.6,65,1.6,264,0.0,980.3,515.0
2026-06-14 10:00:00,33.0,58,2.4,279,0.0,980.2,1020.0
2026-06-14 11:00:00,34.8,45,2.7,266,0.0,979.7,1725.0
2026-06-14 12:00:00,36.0,40,3.6,264,0.0,979.0,2030.0
2026-06-14 13:00:00,36.8,36,6.5,270,0.0,978.1,2340.0
2026-06-14 14:00:00,35.6,36,10.1,299,0.2,977.7,1450.0
2026-06-14 15:00:00,35.3,36,8.6,296,0.0,977.0,570.0
2026-06-14 16:00:00,34.7,40,10.8,298,0.1,976.9,1735.0
2026-06-14 17:00:00,36.1,39,4.6,301,0.2,975.4,1660.0
2026-06-14 18:00:00,35.1,44,4.9,336,0.0,975.5,50.0
2026-06-14 19:00:00,33.2,56,1.0,149,0.0,975.9,15.0
2026-06-14 20:00:00,32.1,62,3.0,65,0.0,976.5,50.0
2026-06-14 21:00:00,30.5,70,4.6,103,0.0,977.1,75.0
2026-06-14 22:00:00,29.8,74,3.4,137,0.0,977.7,50.0
2026-06-14 23:00:00,30.0,70,8.9,204,0.0,977.8,195.0
2026-06-15 00:00:00,29.5,51,10.1,243,0.0,977.7,310.0
2026-06-15 01:00:00,29.1,52,10.3,247,0.0,977.5,420.0
2026-06-15 02:00:00,28.6,54,9.0,250,0.0,977.4,335.0
2026-06-15 03:00:00,28.1,56,7.8,265,0.0,977.2,240.0
2026-06-15 04:00:00,27.8,58,7.4,267,0.0,977.7,195.0
2026-06-15 05:00:00,27.5,62,7.1,291,0.0,978.2,165.0
2026-06-15 06:00:00,28.0,63,5.9,288,0.0,978.8,150.0
2026-06-15 07:00:00,29.2,60,7.2,283,0.0,979.7,310.0
2026-06-15 08:00:00,30.8,54,8.1,287,0.0,980.1,545.0
2026-06-15 09:00:00,32.6,46,8.4,313,0.0,980.2,795.0
2026-06-15 10:00:00,34.3,43,7.9,313,0.0,980.5,1320.0
2026-06-15 11:00:00,35.1,40,9.8,311,0.0,979.5,1575.0
2026-06-15 12:00:00,35.7,38,10.6,313,0.0,979.1,1855.0
2026-06-15 13:00:00,36.3,36,10.1,305,0.0,978.6,2225.0
2026-06-15 14:00:00,34.6,39,18.8,297,0.0,978.7,1995.0
2026-06-15 15:00:00,30.5,55,9.7,309,0.8,979.3,495.0
2026-06-15 16:00:00,31.6,53,6.4,310,0.5,977.8,620.0
2026-06-15 17:00:00,29.4,62,5.9,259,0.0,977.3,340.0
2026-06-15 18:00:00,29.7,62,5.4,358,0.0,977.5,320.0
2026-06-15 19:00:00,29.1,59,5.4,360,0.0,978.3,170.0
2026-06-15 20:00:00,28.7,62,2.9,330,0.0,979.0,95.0
2026-06-15 21:00:00,28.6,63,0.8,243,0.0,979.6,20.0
2026-06-15 22:00:00,27.4,66,4.0,201,0.0,980.0,40.0
2026-06-15 23:00:00,26.5,65,8.4,214,0.0,980.0,95.0
2026-06-16 00:00:00,26.1,67,5.6,230,0.0,979.5,65.0
2026-06-16 01:00:00,25.8,71,4.3,228,0.0,979.3,50.0
2026-06-16 02:00:00,25.5,75,3.3,216,0.0,978.8,35.0
2026-06-16 03:00:00,25.2,78,3.8,262,0.0,979.0,40.0
2026-06-16 04:00:00,25.4,76,4.5,284,0.0,979.2,50.0
2026-06-16 05:00:00,25.7,74,1.3,286,0.1,978.7,20.0
2026-06-16 06:00:00,26.4,71,1.9,343,0.0,979.8,15.0
2026-06-16 07:00:00,27.8,66,17.5,253,0.0,981.7,530.0
2026-06-16 08:00:00,28.1,65,6.5,267,0.0,981.5,190.0
2026-06-16 09:00:00,29.6,58,10.5,257,0.0,982.2,400.0
2026-06-16 10:00:00,29.8,55,9.4,266,0.0,982.6,405.0
2026-06-16 11:00:00,26.6,75,10.7,258,0.0,982.7,195.0
2026-06-16 12:00:00,27.7,65,7.2,284,0.5,982.0,230.0
2026-06-16 13:00:00,29.4,53,3.8,197,0.0,981.3,280.0
2026-06-16 14:00:00,29.2,54,5.2,229,0.0,980.2,220.0
2026-06-16 15:00:00,31.0,51,5.8,265,0.0,980.0,240.0
2026-06-16 16:00:00,32.3,44,4.5,310,0.0,979.3,365.0
2026-06-16 17:00:00,32.0,50,8.1,271,0.0,979.3,625.0
2026-06-16 18:00:00,31.1,55,9.5,279,0.0,979.6,630.0
2026-06-16 19:00:00,29.6,62,6.9,287,0.0,979.7,305.0
2026-06-16 20:00:00,28.6,69,4.1,283,0.0,979.6,135.0
2026-06-16 21:00:00,28.3,71,3.8,315,0.0,980.2,105.0
2026-06-16 22:00:00,28.0,72,3.6,307,0.0,980.7,80.0
2026-06-16 23:00:00,27.3,69,9.0,244,0.0,981.1,165.0
2026-06-17 00:00:00,26.6,70,6.2,263,0.0,980.6,135.0
2026-06-17 01:00:00,26.1,73,4.4,282,0.0,980.2,95.0
2026-06-17 02:00:00,25.5,75,6.1,251,0.0,980.3,145.0
2026-06-17 03:00:00,25.0,77,5.9,258,0.0,980.5,125.0
2026-06-17 04:00:00,24.7,77,7.1,277,0.0,980.6,140.0
2026-06-17 05:00:00,25.2,79,6.6,261,0.0,980.8,115.0
2026-06-17 06:00:00,25.8,76,5.8,286,0.0,981.5,145.0
2026-06-17 07:00:00,27.1,72,3.6,297,0.0,981.9,185.0
2026-06-17 08:00:00,28.9,64,3.4,313,0.0,982.0,320.0
2026-06-17 09:00:00,30.7,56,2.6,309,0.0,981.9,660.0
2026-06-17 10:00:00,32.2,50,2.0,275,0.0,981.9,905.0
2026-06-17 11:00:00,33.9,41,2.5,278,0.0,981.8,1285.0
2026-06-17 12:00:00,35.3,36,2.8,281,0.0,981.2,1630.0
2026-06-17 13:00:00,36.4,32,3.8,275,0.0,980.4,2140.0
2026-06-17 14:00:00,37.0,30,5.6,264,0.0,979.6,2410.0
2026-06-17 15:00:00,37.3,29,8.5,270,0.0,978.8,2470.0
2026-06-17 16:00:00,36.9,29,10.2,280,0.0,977.9,2320.0
2026-06-17 17:00:00,36.1,36,11.6,289,0.0,977.4,1600.0
2026-06-17 18:00:00,35.4,38,10.7,292,0.0,977.5,1360.0
2026-06-17 19:00:00,34.5,41,6.8,287,0.0,977.6,895.0
2026-06-17 20:00:00,33.8,45,4.3,292,0.0,978.2,335.0
2026-06-17 21:00:00,33.3,51,2.8,288,0.0,978.8,80.0
2026-06-17 22:00:00,32.9,54,2.1,308,0.0,979.4,45.0
2026-06-17 23:00:00,32.4,52,5.4,278,0.0,979.9,220.0
2026-06-18 00:00:00,31.6,55,5.1,280,0.0,980.0,215.0
2026-06-18 01:00:00,31.2,56,5.6,274,0.0,979.7,195.0
2026-06-18 02:00:00,30.6,59,3.7,309,0.0,979.3,180.0
2026-06-18 03:00:00,30.3,61,2.1,20,0.0,979.4,155.0
2026-06-18 04:00:00,29.8,64,1.3,106,0.0,979.1,45.0
2026-06-18 05:00:00,29.5,69,3.0,287,0.0,979.1,105.0
2026-06-18 06:00:00,30.1,63,4.2,280,0.0,979.3,115.0
2026-06-18 07:00:00,31.6,57,4.2,280,0.0,980.0,225.0
2026-06-18 08:00:00,33.7,48,3.9,292,0.0,980.4,935.0
2026-06-18 09:00:00,35.6,39,5.8,309,0.0,980.7,1875.0
2026-06-18 10:00:00,36.8,35,6.9,301,0.0,980.6,2170.0
2026-06-18 11:00:00,38.0,31,8.3,286,0.0,980.7,2550.0
2026-06-18 12:00:00,38.9,28,8.8,281,0.0,980.0,2685.0
2026-06-18 13:00:00,39.4,26,12.1,282,0.0,979.4,2760.0
2026-06-18 14:00:00,39.0,28,13.2,285,0.0,978.4,2615.0
2026-06-18 15:00:00,38.6,29,13.1,282,0.0,977.7,2300.0
2026-06-18 16:00:00,37.9,30,15.3,292,0.1,977.4,2240.0
2026-06-18 17:00:00,38.6,25,12.5,293,0.0,976.2,2200.0
2026-06-18 18:00:00,37.5,27,13.0,299,0.0,976.5,1745.0
2026-06-18 19:00:00,36.1,30,12.6,296,0.0,977.4,885.0
2026-06-18 20:00:00,35.3,32,11.0,295,0.0,978.0,690.0
2026-06-18 21:00:00,34.9,34,9.5,295,0.0,978.7,620.0
2026-06-18 22:00:00,33.9,38,11.8,293,0.0,979.4,510.0
2026-06-18 23:00:00,32.4,42,10.1,280,0.0,979.2,530.0
2026-06-19 00:00:00,31.7,44,10.6,288,0.0,979.3,485.0
2026-06-19 01:00:00,31.4,44,8.3,297,0.0,979.1,455.0
2026-06-19 02:00:00,31.1,45,10.9,287,0.0,978.7,575.0
2026-06-19 03:00:00,30.3,47,11.5,292,0.0,979.1,535.0
2026-06-19 04:00:00,29.6,49,7.6,295,0.0,979.0,375.0
2026-06-19 05:00:00,28.2,61,7.5,278,0.0,979.0,385.0
2026-06-19 06:00:00,28.2,60,8.6,260,0.0,979.6,365.0
2026-06-19 07:00:00,29.2,56,5.4,291,0.0,979.6,320.0
2026-06-19 08:00:00,31.2,49,1.9,304,0.0,979.8,415.0
2026-06-19 09:00:00,33.0,45,2.9,277,0.0,980.0,645.0
